_id	model.x	model.y	lemma	newspaper	country	formality	_cws.model	_ctxt.model
fluit/noun/algemeen_dagblad_19991228_15/305	-38.8678755382609	33.8754117554017	fluit	algemeen_dagblad	Netherlands	popular	concert/noun;muzikant/noun;	<small>8 Vóór een concert stemt een muzikant zijn</small> 8 Vóór een <u>concert</u><sup>2.2</sup> stemt een <u>muzikant</u><sup>2.664</sup> zijn <span class='target'>fluit</span> . <small>.</small>
fluit/noun/algemeen_dagblad_20000307_54/164	-43.9044823195145	26.2789637715952	fluit	algemeen_dagblad	Netherlands	popular	zing/verb;	<small>In Strands zingt een</small> In Strands <u>zingt</u><sup>2.204</sup> een <span class='target'>fluit</span> als een onvervalste veldleeuwerik . <small>als een onvervalste veldleeuwerik .</small>
fluit/noun/algemeen_dagblad_20000327_64/186	-14.4218020703499	37.041524720078	fluit	algemeen_dagblad	Netherlands	popular	;bespeel/verb;klink/verb	<small>Nu eens wordt alleen het mondstuk van een</small> Nu eens wordt alleen het mondstuk van een <span class='target'>fluit</span> <u>bespeeld</u><sup>5.133</sup> , dan weer <u>klinkt</u><sup>2.705</sup> wolvengehuil van tuba's met halfingedrukte <small>bespeeld , dan weer klinkt wolvengehuil van tuba's met halfingedrukte</small>
fluit/noun/algemeen_dagblad_20000425_69/50	-14.3493916919088	36.9250059544685	fluit	algemeen_dagblad	Netherlands	popular	bespeel/verb;	<small>Australië zijn didgeridoo bespeelde : " Het was een soort</small> Australië zijn didgeridoo <u>bespeelde</u><sup>5.133</sup> : " Het was een soort <span class='target'>fluit</span> zonder gaatjes . <small>zonder gaatjes .</small>
fluit/noun/algemeen_dagblad_20000425_69/65	-28.8692909762311	23.0173049419073	fluit	algemeen_dagblad	Netherlands	popular	;klink/verb	<small>Ik vond het wel mooi , maar een echte</small> Ik vond het wel mooi , maar een echte <span class='target'>fluit</span> <u>klinkt</u><sup>2.705</sup> toch mooier . " <small>klinkt toch mooier . "</small>
fluit/noun/algemeen_dagblad_20000517_55/303	-22.3274063940906	38.8015210380554	fluit	algemeen_dagblad	Netherlands	popular	speel/verb;gitaar/noun;	<small>Marieke speelt gitaar en Irene</small> Marieke <u>speelt</u><sup>2.048</sup> <u>gitaar</u><sup>5.255</sup> en Irene <span class='target'>fluit</span> . <small>.</small>
fluit/noun/algemeen_dagblad_20000609_2/101	-12.4830611982027	51.1531145840216	fluit	algemeen_dagblad	Netherlands	popular	trompet/noun;percussie/noun;piano/noun	<small>verzamelde de dj weer een groep jazzmusici op trompet ,</small> verzamelde de dj weer een groep jazzmusici op <u>trompet</u><sup>6.344</sup> , <span class='target'>fluit</span> , <u>percussie</u><sup>6.111</sup> en <u>piano</u><sup>5.575</sup> voor zijn volgende kruisbestuiving . <small>, percussie en piano voor zijn volgende kruisbestuiving .</small>
fluit/noun/algemeen_dagblad_20000609_2/182	-11.107974094802	50.1092665631414	fluit	algemeen_dagblad	Netherlands	popular	;percussie/noun	<small></small>  <span class='target'>Fluit</span> en <u>percussie</u><sup>6.111</sup> brengen ook een latin-achtige sfeer . <small>en percussie brengen ook een latin-achtige sfeer .</small>
fluit/noun/algemeen_dagblad_20000624_193/117	8.04895953754348	-10.8161356417403	fluit	algemeen_dagblad	Netherlands	popular	manier/noun;	<small>Hij viel op door zijn ` mannelijke ' manier van</small> Hij viel op door zijn ` mannelijke ' <u>manier</u><sup>1.752</sup> van <span class='target'>fluiten</span> . <small>.</small>
fluit/noun/algemeen_dagblad_20000720_30/16	-6.00353513617521	42.2534223334065	fluit	algemeen_dagblad	Netherlands	popular	;magisch/adj	<small>Moderne Kunst Arnhem heeft het olieverfschilderij Stilleven met flesjes en</small> Moderne Kunst Arnhem heeft het olieverfschilderij Stilleven met flesjes en <span class='target'>fluit</span> van ( <u>magisch</u><sup>3.578</sup> ) realist Dick Ket ( 1902-1940 ) <small>van ( magisch ) realist Dick Ket ( 1902-1940 )</small>
fluit/noun/algemeen_dagblad_20000826_5/65	8.11735521556135	-11.0072093723958	fluit	algemeen_dagblad	Netherlands	popular	manier/noun;	<small>manier van</small> <u>manier</u><sup>1.752</sup> van <span class='target'>fluiten</span> spreekt een winnaar wel eens aan <small>spreekt een winnaar wel eens aan</small>
fluit/noun/algemeen_dagblad_20000909_88/254	-26.2693604725595	29.4039531307037	fluit	algemeen_dagblad	Netherlands	popular	klank/noun;klink/verb	<small>Terwijl licht hallucinerende klanken van de didgeridoo ( een soort</small> Terwijl licht hallucinerende <u>klanken</u><sup>3.638</sup> van de didgeridoo ( een soort <span class='target'>fluit</span> ) door de ruimte <u>klinken</u><sup>2.705</sup> , vertelt Alanna Rose over <small>) door de ruimte klinken , vertelt Alanna Rose over</small>
fluit/noun/algemeen_dagblad_20001010_51/63	-39.5613380208188	44.3457818983524	fluit	algemeen_dagblad	Netherlands	popular	speel/verb;piano/noun	<small>Vijf jaar geleden speelde Pameijer de Sonate voor</small> Vijf jaar geleden <u>speelde</u><sup>2.048</sup> Pameijer de Sonate voor <span class='target'>fluit</span> en <u>piano</u><sup>5.575</sup> van de joodse Leo Smit ( 1900-1943 ) <small>en piano van de joodse Leo Smit ( 1900-1943 )</small>
fluit/noun/algemeen_dagblad_20001019_120/514	-15.3604301128339	54.4548383859706	fluit	algemeen_dagblad	Netherlands	popular	;sax/noun;trompet/noun	<small>Willem Breuker ( rieten ) , Alex Coke (</small> Willem Breuker ( rieten ) , Alex Coke ( <span class='target'>fluit</span> , <u>sax</u><sup>7.242</sup> ) , Eric Vloeimans ( <u>trompet</u><sup>6.344</sup> ) , <small>, sax ) , Eric Vloeimans ( trompet ) ,</small>
fluit/noun/algemeen_dagblad_20001021_170/96	-35.2131758357378	23.9687051968035	fluit	algemeen_dagblad	Netherlands	popular	toon/noun;	<small>Op de lage tonen van zijn</small> Op de lage <u>tonen</u><sup>2.849</sup> van zijn <span class='target'>fluit</span> komt in plaats van een elegant wiegende cobra , een <small>komt in plaats van een elegant wiegende cobra , een</small>
fluit/noun/algemeen_dagblad_20001214_132/61	-36.9240233711757	36.6040571186091	fluit	algemeen_dagblad	Netherlands	popular	orkest/noun;	<small>orkest brengt Bachs Tweede Orkestsuite ( met Jo Hagen ,</small> <u>orkest</u><sup>3.667</sup> brengt Bachs Tweede Orkestsuite ( met Jo Hagen , <span class='target'>fluit</span> ) en de zelden uitgevoerde Missa Brevis in G. Daarna <small>) en de zelden uitgevoerde Missa Brevis in G. Daarna</small>
fluit/noun/algemeen_dagblad_20001216_143/2087	-28.6623063291028	35.2010361300259	fluit	algemeen_dagblad	Netherlands	popular	;deun_DIM/noun	<small>achter de lange tafel in zijn ruim bemeten vergader kamer</small> achter de lange tafel in zijn ruim bemeten vergader kamer <span class='target'>fluit</span> Rieu een lichtvoetig <u>deuntje</u><sup>4.889</sup> . <small>Rieu een lichtvoetig deuntje .</small>
fluit/noun/algemeen_dagblad_20010108_1/47	8.19195195540851	-10.7074978608029	fluit	algemeen_dagblad	Netherlands	popular	manier/noun;	<small>hij zich had opgewonden over de ` inconsequente manier van</small> hij zich had opgewonden over de ` inconsequente <u>manier</u><sup>1.752</sup> van <span class='target'>fluiten</span> ' van de arbiters . <small>' van de arbiters .</small>
fluit/noun/algemeen_dagblad_20010108_3/57	8.06752956015488	-10.9672825053924	fluit	algemeen_dagblad	Netherlands	popular	manier/noun;	<small>een daad te stellen vanwege de zeer inconsequente manier van</small> een daad te stellen vanwege de zeer inconsequente <u>manier</u><sup>1.752</sup> van <span class='target'>fluiten</span> bij wedstrijden van mijn club " , aldus Van Hoorn <small>bij wedstrijden van mijn club " , aldus Van Hoorn</small>
fluit/noun/algemeen_dagblad_20010111_154/889	-39.5614011808739	44.3457434102172	fluit	algemeen_dagblad	Netherlands	popular	piano/noun;speel/verb;	<small>Ook kan ze piano spelen en alle</small> Ook kan ze <u>piano</u><sup>5.575</sup> <u>spelen</u><sup>2.048</sup> en alle <span class='target'>fluiten</span> die er thuis zijn . <small>die er thuis zijn .</small>
fluit/noun/algemeen_dagblad_20010125_2/60	8.35714940643332	-10.8357027100998	fluit	algemeen_dagblad	Netherlands	popular	manier/noun;	<small>Die zou kritiek hebben geuit op z'n manier van</small> Die zou kritiek hebben geuit op z'n <u>manier</u><sup>1.752</sup> van <span class='target'>fluiten</span> . <small>.</small>
fluit/noun/algemeen_dagblad_20010201_82/179	-6.44333238597834	57.007775327431	fluit	algemeen_dagblad	Netherlands	popular	strijker/noun;	<small>strijkers , maar verzandde in een kitscherig betoog vol kwinkelerende</small> <u>strijkers</u><sup>5.995</sup> , maar verzandde in een kitscherig betoog vol kwinkelerende <span class='target'>fluiten</span> en zoetgevooisde marimba's . <small>en zoetgevooisde marimba's .</small>
fluit/noun/algemeen_dagblad_20010310_9/757	-48.6007946914575	23.5286084396932	fluit	algemeen_dagblad	Netherlands	popular	speel/verb;	<small>Vele malen speelde Cochius zonder vergunning en verloor hij zijn</small> Vele malen <u>speelde</u><sup>2.048</sup> Cochius zonder vergunning en verloor hij zijn <span class='target'>fluit</span> . <small>.</small>
fluit/noun/algemeen_dagblad_20010323_29/405	-6.27963716994658	57.2084094037189	fluit	algemeen_dagblad	Netherlands	popular	;strijker/noun;klink/verb	<small>het om Brahms gaat , en de snelle loopjes van</small> het om Brahms gaat , en de snelle loopjes van <span class='target'>fluit</span> en <u>strijkers</u><sup>5.995</sup> op de achtergrond <u>klinken</u><sup>2.705</sup> scherp , onrustig en <small>en strijkers op de achtergrond klinken scherp , onrustig en</small>
fluit/noun/algemeen_dagblad_20010407_125/1282	-66.4703111435178	28.2069702608311	fluit	algemeen_dagblad	Netherlands	popular	;blaas/verb	<small>commerciële smeekbede kracht bij te zetten , pakt ze een</small> commerciële smeekbede kracht bij te zetten , pakt ze een <span class='target'>fluit</span> en <u>blaast</u><sup>5.115</sup> vals , maar aandoenlijk een meezing-deuntje . <small>en blaast vals , maar aandoenlijk een meezing-deuntje .</small>
fluit/noun/algemeen_dagblad_20010414_194/208	-48.6559242123169	24.8243686153583	fluit	algemeen_dagblad	Netherlands	popular	;speel/verb	<small>en opstaan beklom en bekend werd als de bergenvreter -</small> en opstaan beklom en bekend werd als de bergenvreter - <span class='target'>fluit</span> <u>speelde</u><sup>2.048</sup> voor zijn geliefde . <small>speelde voor zijn geliefde .</small>
fluit/noun/algemeen_dagblad_20010521_63/407	59.7399080681471	-48.5489981789885	fluit	algemeen_dagblad	Netherlands	popular	interesseer/verb;	<small>Dat huwelijk interesseert me geen</small> Dat huwelijk <u>interesseert</u><sup>3.719</sup> me geen <span class='target'>fluit</span> . <small>.</small>
fluit/noun/algemeen_dagblad_20010523_32/95	-36.9240527922756	36.604052518641	fluit	algemeen_dagblad	Netherlands	popular	;orkest/noun	<small>en vrijdag gaat bij het Gelders Orkest zijn Lenteconcert voor</small> en vrijdag gaat bij het Gelders Orkest zijn Lenteconcert voor <span class='target'>fluit</span> en <u>orkest</u><sup>3.667</sup> in première . <small>en orkest in première .</small>
fluit/noun/algemeen_dagblad_20010530_3/183	-49.2713863024217	24.7429037263496	fluit	algemeen_dagblad	Netherlands	popular	;speel/verb	<small>van vervreemding , met bijvoorbeeld Chris Hinze die op de</small> van vervreemding , met bijvoorbeeld Chris Hinze die op de <span class='target'>fluit</span> <u>speelt</u><sup>2.048</sup> tussen baldadige kinderen en Thijs van Leer in een <small>speelt tussen baldadige kinderen en Thijs van Leer in een</small>
fluit/noun/algemeen_dagblad_20010716_2/527	-49.5754386477907	24.1671499622858	fluit	algemeen_dagblad	Netherlands	popular	speel/verb;	<small>heb , bewust of onbewust , dan speel ik mijn</small> heb , bewust of onbewust , dan <u>speel</u><sup>2.048</sup> ik mijn <span class='target'>fluit</span> voor hem . <small>voor hem .</small>
fluit/noun/algemeen_dagblad_20010910_97/96	-14.8019967195691	36.9076379675499	fluit	algemeen_dagblad	Netherlands	popular	klank/noun;bespeel/verb	<small>weerstand konden bieden aan de betoverende klanken uit de zilveren</small> weerstand konden bieden aan de betoverende <u>klanken</u><sup>3.638</sup> uit de zilveren <span class='target'>fluit</span> die deze moderne rattenvanger van Hamelen vroeger zo meesterlijk <u>bespeelde</u><sup>5.133</sup> <small>die deze moderne rattenvanger van Hamelen vroeger zo meesterlijk bespeelde</small>
fluit/noun/algemeen_dagblad_20011002_112/149	-22.4112582997586	46.745823137137	fluit	algemeen_dagblad	Netherlands	popular	speel/verb;piano/noun;orgel/noun;saxofoon/noun;bas/noun;gitaar/noun	<small>Ze speelt piano , orgel ,</small> Ze <u>speelt</u><sup>2.048</sup> <u>piano</u><sup>5.575</sup> , <u>orgel</u><sup>4.909</sup> , <span class='target'>fluit</span> , <u>saxofoon</u><sup>6.684</sup> , <u>bas</u><sup>4.696</sup> en <u>gitaar</u><sup>5.255</sup> . <small>, saxofoon , bas en gitaar .</small>
fluit/noun/algemeen_dagblad_20011213_86/288	-48.2253320504238	24.3284986041026	fluit	algemeen_dagblad	Netherlands	popular	speel/verb;	<small>Maar ik speelde ook</small> Maar ik <u>speelde</u><sup>2.048</sup> ook <span class='target'>fluit</span> in een jazzcombo met Jurre Haanstra en ik drumde in <small>in een jazzcombo met Jurre Haanstra en ik drumde in</small>
fluit/noun/algemeen_dagblad_20020116_51/22	-33.4176688227753	-22.7698003063005	fluit	algemeen_dagblad	Netherlands	popular	scheidsrechter/noun;	<small>dat scheidsrechters in bittere kou een betere greep op hun</small> dat <u>scheidsrechters</u><sup>3.722</sup> in bittere kou een betere greep op hun <span class='target'>fluit</span> geeft . <small>geeft .</small>
fluit/noun/algemeen_dagblad_20020117_125/177	-24.2353844119133	53.826838385481	fluit	algemeen_dagblad	Netherlands	popular	contra_bas/noun;viool/noun;klarinet/noun	<small>in beginsel geïnteresseerd raakt in de contrabas , want een</small> in beginsel geïnteresseerd raakt in de <u>contrabas</u><sup>5.853</sup> , want een <span class='target'>fluit</span> , <u>viool</u><sup>6.254</sup> of <u>klarinet</u><sup>7.839</sup> kun je gewoon makkelijk zelf meenemen <small>, viool of klarinet kun je gewoon makkelijk zelf meenemen</small>
fluit/noun/algemeen_dagblad_20020204_112/173	-44.1144537569004	55.4105022034726	fluit	algemeen_dagblad	Netherlands	popular	trommel/noun;	<small>helse kabaal vanaf het Koningsplein met sirenes , trommels ,</small> helse kabaal vanaf het Koningsplein met sirenes , <u>trommels</u><sup>6.711</sup> , <span class='target'>fluiten</span> en ratels van de band ` De Oranje Schlagers ' <small>en ratels van de band ` De Oranje Schlagers '</small>
fluit/noun/algemeen_dagblad_20020223_176/2586	-48.3356904732098	23.7021605195511	fluit	algemeen_dagblad	Netherlands	popular	;speel/verb	<small>na een doelpunt tegen Celtic doet alsof hij op een</small> na een doelpunt tegen Celtic doet alsof hij op een <span class='target'>fluit</span> <u>speelt</u><sup>2.048</sup> , is dat een verwijzing naar de Oranjemars van <small>speelt , is dat een verwijzing naar de Oranjemars van</small>
fluit/noun/algemeen_dagblad_20020319_103/109	-23.7811168108032	57.8531608801785	fluit	algemeen_dagblad	Netherlands	popular	trompet/noun;cello/noun;klarinet/noun	<small>Trompet , cello ,</small> <u>Trompet</u><sup>6.344</sup> , <u>cello</u><sup>6.384</sup> , <span class='target'>fluit</span> en <u>klarinet</u><sup>7.839</sup> dragen bij aan een melancholieke sfeer . <small>en klarinet dragen bij aan een melancholieke sfeer .</small>
fluit/noun/algemeen_dagblad_20020417_57/41	-32.9191179298549	-22.8912148177514	fluit	algemeen_dagblad	Netherlands	popular	bal/noun;scheidsrechter/noun	<small>drie Olympianen sprongen naar de bal en plotseling snerpte de</small> drie Olympianen sprongen naar de <u>bal</u><sup>1.262</sup> en plotseling snerpte de <span class='target'>fluit</span> van de <u>scheidsrechter</u><sup>3.722</sup> . <small>van de scheidsrechter .</small>
fluit/noun/algemeen_dagblad_20020529_34/44	-33.4177425694719	-22.7697923150107	fluit	algemeen_dagblad	Netherlands	popular	scheidsrechter/noun;	<small>De scheidsrechter bracht de</small> De <u>scheidsrechter</u><sup>3.722</sup> bracht de <span class='target'>fluit</span> naar zijn lippen , toen de groene trui scherp achterover <small>naar zijn lippen , toen de groene trui scherp achterover</small>
fluit/noun/algemeen_dagblad_20020625_98/781	-20.3256746772466	-38.7337329337892	fluit	algemeen_dagblad	Netherlands	popular	;hand/noun	<small>een arbiter uit een exotisch land zonder hoogwaardige voetbalcompetitie de</small> een arbiter uit een exotisch land zonder hoogwaardige voetbalcompetitie de <span class='target'>fluit</span> in <u>handen</u><sup>1.482</sup> . <small>in handen .</small>
fluit/noun/algemeen_dagblad_20020629_109/617	-29.1969709116757	22.9901757833611	fluit	algemeen_dagblad	Netherlands	popular	;klink/verb	<small>De</small> De <span class='target'>fluit</span> <u>klonk</u><sup>2.705</sup> resoluut . <small>klonk resoluut .</small>
fluit/noun/algemeen_dagblad_20020903_114/843	-30.5536549142344	71.0062741954307	fluit	algemeen_dagblad	Netherlands	popular	;harp/noun	<small>, zoals de ` tin whistle ' ( een primitieve</small> , zoals de ` tin whistle ' ( een primitieve <span class='target'>fluit</span> ) , de ( kleine ) Ierse <u>harp</u><sup>7.79</sup> en ` <small>) , de ( kleine ) Ierse harp en `</small>
fluit/noun/algemeen_dagblad_20020907_144/831	-29.6390021240113	71.2539162012296	fluit	algemeen_dagblad	Netherlands	popular	instrument/noun;harp/noun	<small>ontworpen instrumenten , zoals de tin whistle ( een primitieve</small> ontworpen <u>instrumenten</u><sup>3.568</sup> , zoals de tin whistle ( een primitieve <span class='target'>fluit</span> ) , de ( kleine ) Ierse <u>harp</u><sup>7.79</sup> en two <small>) , de ( kleine ) Ierse harp en two</small>
fluit/noun/algemeen_dagblad_20020921_179/944	-39.6215282679798	17.8489181447375	fluit	algemeen_dagblad	Netherlands	popular	stel_voor/verb;hoor/verb	<small>" Ik kan me voorstellen dat iemand die net met</small> " Ik kan me <u>voorstellen</u><sup>1.189</sup> dat iemand die net met <span class='target'>fluiten</span> is begonnen en over dat schieten <u>hoort</u><sup>1.375</sup> , denkt van <small>is begonnen en over dat schieten hoort , denkt van</small>
fluit/noun/algemeen_dagblad_20030423_08/389	-32.843690769699	-23.8540879685199	fluit	algemeen_dagblad	Netherlands	popular	scheidsrechter/noun;stop/verb;	<small>10 procent van de scheidsrechters stopt met</small> 10 procent van de <u>scheidsrechters</u><sup>3.722</sup> <u>stopt</u><sup>2.448</sup> met <span class='target'>fluiten</span> vanwege de agressie . <small>vanwege de agressie .</small>
fluit/noun/algemeen_dagblad_20030423_17/112	-32.8436634735172	-23.8540771722514	fluit	algemeen_dagblad	Netherlands	popular	scheidsrechter/noun;stop/verb;	<small>10 procent van de scheidsrechters stopt met</small> 10 procent van de <u>scheidsrechters</u><sup>3.722</sup> <u>stopt</u><sup>2.448</sup> met <span class='target'>fluiten</span> wegens de agressie . <small>wegens de agressie .</small>
